r,rr,trtype,t,Value
p101,p102,AC,2041,8547.94
p101,p102,AC,2044,8547.94
p101,p102,AC,2047,8547.94
p101,p102,AC,2050,8547.94
p101,p91,AC,2010,450.743
p101,p91,AC,2015,450.743
p101,p91,AC,2020,450.743
p101,p91,AC,2023,450.743
p101,p91,AC,2026,450.743
p101,p91,AC,2029,450.743
p101,p91,AC,2032,450.743
p101,p91,AC,2035,450.743
p101,p91,AC,2038,450.743
p101,p91,AC,2041,450.743
p101,p91,AC,2044,518.385645
p101,p91,AC,2047,518.385645
p101,p91,AC,2050,518.385645
p101,p94,AC,2010,6243.954
p101,p94,AC,2015,6243.954
p101,p94,AC,2020,6243.954
p101,p94,AC,2023,6243.954
p101,p94,AC,2026,6243.954
p101,p94,AC,2029,6243.954
p101,p94,AC,2032,6243.954
p101,p94,AC,2035,6243.954
p101,p94,AC,2038,6243.954
p101,p94,AC,2041,6243.954
p101,p94,AC,2044,6243.954
p101,p94,AC,2047,6243.954
p101,p94,AC,2050,6243.954
p102,p101,AC,2010,9209.74
p102,p101,AC,2015,9209.74
p102,p101,AC,2020,9209.74
p102,p101,AC,2023,9209.74
p102,p101,AC,2026,9209.74
p102,p101,AC,2029,9209.74
p102,p101,AC,2032,9209.74
p102,p101,AC,2035,9209.74
p102,p101,AC,2038,9209.74
p102,p101,AC,2041,9209.74
p102,p101,AC,2044,9209.74
p102,p101,AC,2047,9209.74
p102,p101,AC,2050,9209.74
p103,p104,AC,2010,3928.113
p103,p104,AC,2015,3928.113
p103,p104,AC,2020,3928.113
p103,p104,AC,2023,3928.113
p103,p104,AC,2026,3928.113
p103,p104,AC,2029,3928.113
p103,p104,AC,2032,3928.113
p103,p104,AC,2035,4095.252933
p103,p104,AC,2038,5167.678044
p103,p104,AC,2041,5167.678044
p103,p104,AC,2044,5167.678044
p103,p104,AC,2047,5167.678044
p103,p104,AC,2050,5167.678044
p103,p105,AC,2010,1099.465
p103,p105,AC,2015,1099.465
p103,p105,AC,2020,1099.465
p103,p105,AC,2023,1099.465
p103,p105,AC,2026,1099.465
p103,p105,AC,2029,1099.465
p103,p105,AC,2032,1099.465
p103,p105,AC,2035,4043.043634
p103,p105,AC,2038,5654.117714
p103,p105,AC,2041,5654.117714
p103,p105,AC,2044,5654.117714
p103,p105,AC,2047,5654.117714
p103,p105,AC,2050,5654.117714
p103,p111,AC,2010,4128.921
p103,p111,AC,2015,4128.921
p103,p111,AC,2020,4128.921
p103,p111,AC,2023,4128.921
p103,p111,AC,2026,4128.921
p103,p111,AC,2029,4128.921
p103,p111,AC,2032,4128.921
p103,p111,AC,2035,4128.921
p103,p111,AC,2038,4364.172117
p103,p111,AC,2041,7589.653038
p103,p111,AC,2044,8479.221746
p103,p111,AC,2047,8479.221746
p103,p111,AC,2050,8479.221746
p103,p74,AC,2010,190.037
p103,p74,AC,2015,190.037
p103,p74,AC,2020,190.037
p103,p74,AC,2023,190.037
p103,p74,AC,2026,190.037
p103,p74,AC,2029,190.037
p103,p74,AC,2032,190.037
p103,p74,AC,2035,190.037
p103,p74,AC,2038,190.037
p103,p74,AC,2041,190.037
p103,p74,AC,2044,190.037
p103,p74,AC,2047,190.037
p103,p74,AC,2050,190.037
p104,p103,AC,2010,2755.624
p104,p103,AC,2015,2755.624
p104,p103,AC,2020,2755.624
p104,p103,AC,2023,2755.624
p104,p103,AC,2026,2755.624
p104,p103,AC,2029,2755.624
p104,p103,AC,2032,2755.624
p104,p103,AC,2035,2922.763933
p104,p103,AC,2038,3995.189044
p104,p103,AC,2041,3995.189044
p104,p103,AC,2044,3995.189044
p104,p103,AC,2047,3995.189044
p104,p103,AC,2050,3995.189044
p104,p105,AC,2010,7004.404
p104,p105,AC,2015,7004.404
p104,p105,AC,2020,7004.404
p104,p105,AC,2023,7004.404
p104,p105,AC,2026,7004.404
p104,p105,AC,2029,7004.404
p104,p105,AC,2032,7004.404
p104,p105,AC,2035,7004.404
p104,p105,AC,2038,7004.404
p104,p105,AC,2041,7004.404
p104,p105,AC,2044,7004.404
p104,p105,AC,2047,7004.404
p104,p105,AC,2050,7004.404
p104,p80,AC,2035,5175.683628
p104,p80,AC,2038,7380.24032
p104,p80,AC,2041,10335.980692
p104,p80,AC,2044,11240.623457
p104,p80,AC,2047,21937.806771
p104,p80,AC,2050,23532.101204
p105,p103,AC,2010,634.116
p105,p103,AC,2015,634.116
p105,p103,AC,2020,634.116
p105,p103,AC,2023,634.116
p105,p103,AC,2026,634.116
p105,p103,AC,2029,634.116
p105,p103,AC,2032,634.116
p105,p103,AC,2035,3577.694634
p105,p103,AC,2038,5188.768714
p105,p103,AC,2041,5188.768714
p105,p103,AC,2044,5188.768714
p105,p103,AC,2047,5188.768714
p105,p103,AC,2050,5188.768714
p105,p104,AC,2010,2527.637
p105,p104,AC,2015,2527.637
p105,p104,AC,2020,2527.637
p105,p104,AC,2023,2527.637
p105,p104,AC,2026,2527.637
p105,p104,AC,2029,2527.637
p105,p104,AC,2032,2527.637
p105,p104,AC,2035,2527.637
p105,p104,AC,2038,2527.637
p105,p104,AC,2041,2527.637
p105,p104,AC,2044,2527.637
p105,p104,AC,2047,2527.637
p105,p104,AC,2050,2527.637
p105,p106,AC,2010,2088.735
p105,p106,AC,2015,2088.735
p105,p106,AC,2020,2088.735
p105,p106,AC,2023,2088.735
p105,p106,AC,2026,2088.735
p105,p106,AC,2029,2088.735
p105,p106,AC,2032,2088.735
p105,p106,AC,2035,2088.735
p105,p106,AC,2038,2088.735
p105,p106,AC,2041,2088.735
p105,p106,AC,2044,2088.735
p105,p106,AC,2047,2088.735
p105,p106,AC,2050,2088.735
p105,p107,AC,2010,7721.856
p105,p107,AC,2015,7721.856
p105,p107,AC,2020,7721.856
p105,p107,AC,2023,7721.856
p105,p107,AC,2026,7721.856
p105,p107,AC,2029,7721.856
p105,p107,AC,2032,7721.856
p105,p107,AC,2035,7721.856
p105,p107,AC,2038,7721.856
p105,p107,AC,2041,7721.856
p105,p107,AC,2044,7721.856
p105,p107,AC,2047,7721.856
p105,p107,AC,2050,7721.856
p105,p112,AC,2010,4947.592
p105,p112,AC,2015,4947.592
p105,p112,AC,2020,4947.592
p105,p112,AC,2023,4947.592
p105,p112,AC,2026,4947.592
p105,p112,AC,2029,4947.592
p105,p112,AC,2032,4947.592
p105,p112,AC,2035,4947.592
p105,p112,AC,2038,4947.592
p105,p112,AC,2041,6627.523426
p105,p112,AC,2044,6746.801046
p105,p112,AC,2047,6746.801046
p105,p112,AC,2050,6746.801046
p105,p80,AC,2010,7481.16
p105,p80,AC,2015,7481.16
p105,p80,AC,2020,7481.16
p105,p80,AC,2023,7481.16
p105,p80,AC,2026,7481.16
p105,p80,AC,2029,7481.16
p105,p80,AC,2032,7481.16
p105,p80,AC,2035,7481.16
p105,p80,AC,2038,7481.16
p105,p80,AC,2041,7481.16
p105,p80,AC,2044,7481.16
p105,p80,AC,2047,7481.16
p105,p80,AC,2050,7481.16
p105,p83,AC,2010,5045.775
p105,p83,AC,2015,5045.775
p105,p83,AC,2020,5045.775
p105,p83,AC,2023,5045.775
p105,p83,AC,2026,5045.775
p105,p83,AC,2029,5045.775
p105,p83,AC,2032,5045.775
p105,p83,AC,2035,5045.775
p105,p83,AC,2038,5045.775
p105,p83,AC,2041,5045.775
p105,p83,AC,2044,5045.775
p105,p83,AC,2047,5045.775
p105,p83,AC,2050,5045.775
p106,p105,AC,2010,2002.579
p106,p105,AC,2015,2002.579
p106,p105,AC,2020,2002.579
p106,p105,AC,2023,2002.579
p106,p105,AC,2026,2002.579
p106,p105,AC,2029,2002.579
p106,p105,AC,2032,2002.579
p106,p105,AC,2035,2002.579
p106,p105,AC,2038,2002.579
p106,p105,AC,2041,2002.579
p106,p105,AC,2044,2002.579
p106,p105,AC,2047,2002.579
p106,p105,AC,2050,2002.579
p106,p107,AC,2010,2154.969
p106,p107,AC,2015,2154.969
p106,p107,AC,2020,2154.969
p106,p107,AC,2023,2154.969
p106,p107,AC,2026,2154.969
p106,p107,AC,2029,2154.969
p106,p107,AC,2032,2154.969
p106,p107,AC,2035,2154.969
p106,p107,AC,2038,2154.969
p106,p107,AC,2041,2154.969
p106,p107,AC,2044,2154.969
p106,p107,AC,2047,2154.969
p106,p107,AC,2050,2154.969
p107,p105,AC,2010,7284.548
p107,p105,AC,2015,7284.548
p107,p105,AC,2020,7284.548
p107,p105,AC,2023,7284.548
p107,p105,AC,2026,7284.548
p107,p105,AC,2029,7284.548
p107,p105,AC,2032,7284.548
p107,p105,AC,2035,7284.548
p107,p105,AC,2038,7284.548
p107,p105,AC,2041,7284.548
p107,p105,AC,2044,7284.548
p107,p105,AC,2047,7284.548
p107,p105,AC,2050,7284.548
p107,p106,AC,2010,2069.879
p107,p106,AC,2015,2069.879
p107,p106,AC,2020,2069.879
p107,p106,AC,2023,2069.879
p107,p106,AC,2026,2069.879
p107,p106,AC,2029,2069.879
p107,p106,AC,2032,2069.879
p107,p106,AC,2035,2069.879
p107,p106,AC,2038,2069.879
p107,p106,AC,2041,2069.879
p107,p106,AC,2044,2069.879
p107,p106,AC,2047,2069.879
p107,p106,AC,2050,2069.879
p107,p108,AC,2010,1327.0
p107,p108,AC,2015,1327.0
p107,p108,AC,2020,1327.0
p107,p108,AC,2023,1327.0
p107,p108,AC,2026,1327.0
p107,p108,AC,2029,1327.0
p107,p108,AC,2032,1327.0
p107,p108,AC,2035,8846.775531
p107,p108,AC,2038,8846.775531
p107,p108,AC,2041,8846.775531
p107,p108,AC,2044,8846.775531
p107,p108,AC,2047,9116.916492
p107,p108,AC,2050,10377.424731
p107,p109,AC,2010,4433.549
p107,p109,AC,2015,4433.549
p107,p109,AC,2020,4433.549
p107,p109,AC,2023,4433.549
p107,p109,AC,2026,4433.549
p107,p109,AC,2029,4433.549
p107,p109,AC,2032,4433.549
p107,p109,AC,2035,4433.549
p107,p109,AC,2038,4433.549
p107,p109,AC,2041,4433.549
p107,p109,AC,2044,4433.549
p107,p109,AC,2047,4433.549
p107,p109,AC,2050,4433.549
p107,p112,AC,2010,4047.0
p107,p112,AC,2015,4047.0
p107,p112,AC,2020,4047.0
p107,p112,AC,2023,4047.0
p107,p112,AC,2026,4047.0
p107,p112,AC,2029,4047.0
p107,p112,AC,2032,4047.0
p107,p112,AC,2035,4047.0
p107,p112,AC,2038,4047.0
p107,p112,AC,2041,4047.0
p107,p112,AC,2044,4047.0
p107,p112,AC,2047,4047.0
p107,p112,AC,2050,4047.0
p107,p114,AC,2010,1405.204
p107,p114,AC,2015,1405.204
p107,p114,AC,2020,1405.204
p107,p114,AC,2023,1405.204
p107,p114,AC,2026,1405.204
p107,p114,AC,2029,1405.204
p107,p114,AC,2032,1405.204
p107,p114,AC,2035,1405.204
p107,p114,AC,2038,1405.204
p107,p114,AC,2041,1405.204
p107,p114,AC,2044,1405.204
p107,p114,AC,2047,1405.204
p107,p114,AC,2050,1405.204
p107,p83,AC,2010,3192.672
p107,p83,AC,2015,3192.672
p107,p83,AC,2020,3192.672
p107,p83,AC,2023,3192.672
p107,p83,AC,2026,3192.672
p107,p83,AC,2029,3192.672
p107,p83,AC,2032,3192.672
p107,p83,AC,2035,3192.672
p107,p83,AC,2038,4239.083107
p107,p83,AC,2041,4470.078648
p107,p83,AC,2044,5528.895763
p107,p83,AC,2047,6044.415724
p107,p83,AC,2050,6690.23794
p108,p107,AC,2010,1327.0
p108,p107,AC,2015,1327.0
p108,p107,AC,2020,1327.0
p108,p107,AC,2023,1327.0
p108,p107,AC,2026,1327.0
p108,p107,AC,2029,1327.0
p108,p107,AC,2032,1327.0
p108,p107,AC,2035,8846.775531
p108,p107,AC,2038,8846.775531
p108,p107,AC,2041,8846.775531
p108,p107,AC,2044,8846.775531
p108,p107,AC,2047,9116.916492
p108,p107,AC,2050,10377.424731
p108,p109,AC,2010,1134.0
p108,p109,AC,2015,1134.0
p108,p109,AC,2020,1134.0
p108,p109,AC,2023,1134.0
p108,p109,AC,2026,1134.0
p108,p109,AC,2029,1134.0
p108,p109,AC,2032,1134.0
p108,p109,AC,2035,1134.0
p108,p109,AC,2038,1134.0
p108,p109,AC,2041,1134.0
p108,p109,AC,2044,1134.0
p108,p109,AC,2047,1134.0
p108,p109,AC,2050,1134.0
p108,p81,AC,2010,130.13
p108,p81,AC,2015,130.13
p108,p81,AC,2020,130.13
p108,p81,AC,2023,130.13
p108,p81,AC,2026,130.13
p108,p81,AC,2029,130.13
p108,p81,AC,2032,130.13
p108,p81,AC,2035,130.13
p108,p81,AC,2038,130.13
p108,p81,AC,2041,130.13
p108,p81,AC,2044,130.13
p108,p81,AC,2047,292.506461
p108,p81,AC,2050,292.506461
p108,p92,AC,2010,1732.1
p108,p92,AC,2015,1732.1
p108,p92,AC,2020,1732.1
p108,p92,AC,2023,1732.1
p108,p92,AC,2026,1732.1
p108,p92,AC,2029,1732.1
p108,p92,AC,2032,1732.1
p108,p92,AC,2035,9172.534537
p108,p92,AC,2038,9186.823489
p108,p92,AC,2041,9186.823489
p108,p92,AC,2044,9186.823489
p108,p92,AC,2047,9186.823489
p108,p92,AC,2050,10517.228166
p108,p93,AC,2010,2176.813
p108,p93,AC,2015,2176.813
p108,p93,AC,2020,2176.813
p108,p93,AC,2023,2176.813
p108,p93,AC,2026,2176.813
p108,p93,AC,2029,2176.813
p108,p93,AC,2032,2176.813
p108,p93,AC,2035,2176.813
p108,p93,AC,2038,2176.813
p108,p93,AC,2041,2176.813
p108,p93,AC,2044,2258.414844
p108,p93,AC,2047,2834.989471
p108,p93,AC,2050,2834.989471
p109,p107,AC,2010,4474.643
p109,p107,AC,2015,4474.643
p109,p107,AC,2020,4474.643
p109,p107,AC,2023,4474.643
p109,p107,AC,2026,4474.643
p109,p107,AC,2029,4474.643
p109,p107,AC,2032,4474.643
p109,p107,AC,2035,4474.643
p109,p107,AC,2038,4474.643
p109,p107,AC,2041,4474.643
p109,p107,AC,2044,4474.643
p109,p107,AC,2047,4474.643
p109,p107,AC,2050,4474.643
p109,p108,AC,2010,1134.0
p109,p108,AC,2015,1134.0
p109,p108,AC,2020,1134.0
p109,p108,AC,2023,1134.0
p109,p108,AC,2026,1134.0
p109,p108,AC,2029,1134.0
p109,p108,AC,2032,1134.0
p109,p108,AC,2035,1134.0
p109,p108,AC,2038,1134.0
p109,p108,AC,2041,1134.0
p109,p108,AC,2044,1134.0
p109,p108,AC,2047,1134.0
p109,p108,AC,2050,1134.0
p109,p110,AC,2010,187.583
p109,p110,AC,2015,187.583
p109,p110,AC,2020,187.583
p109,p110,AC,2023,187.583
p109,p110,AC,2026,187.583
p109,p110,AC,2029,187.583
p109,p110,AC,2032,187.583
p109,p110,AC,2035,187.583
p109,p110,AC,2038,187.583
p109,p110,AC,2041,187.583
p109,p110,AC,2044,187.583
p109,p110,AC,2047,187.583
p109,p110,AC,2050,187.583
p109,p112,AC,2010,1240.0
p109,p112,AC,2015,1240.0
p109,p112,AC,2020,1240.0
p109,p112,AC,2023,1240.0
p109,p112,AC,2026,1240.0
p109,p112,AC,2029,1240.0
p109,p112,AC,2032,1240.0
p109,p112,AC,2035,1240.0
p109,p112,AC,2038,1240.0
p109,p112,AC,2041,1240.0
p109,p112,AC,2044,1240.0
p109,p112,AC,2047,1240.0
p109,p112,AC,2050,1240.0
p109,p113,AC,2010,1195.0
p109,p113,AC,2015,1195.0
p109,p113,AC,2020,1195.0
p109,p113,AC,2023,1195.0
p109,p113,AC,2026,1195.0
p109,p113,AC,2029,1195.0
p109,p113,AC,2032,1195.0
p109,p113,AC,2035,1195.0
p109,p113,AC,2038,1195.0
p109,p113,AC,2041,1195.0
p109,p113,AC,2044,1195.0
p109,p113,AC,2047,1195.0
p109,p113,AC,2050,1195.0
p109,p114,AC,2010,2719.366
p109,p114,AC,2015,2719.366
p109,p114,AC,2020,2719.366
p109,p114,AC,2023,2719.366
p109,p114,AC,2026,2719.366
p109,p114,AC,2029,2719.366
p109,p114,AC,2032,2719.366
p109,p114,AC,2035,2719.366
p109,p114,AC,2038,2719.366
p109,p114,AC,2041,2719.366
p109,p114,AC,2044,2719.366
p109,p114,AC,2047,2719.366
p109,p114,AC,2050,2719.366
p109,p118,AC,2010,504.0
p109,p118,AC,2015,504.0
p109,p118,AC,2020,504.0
p109,p118,AC,2023,504.0
p109,p118,AC,2026,504.0
p109,p118,AC,2029,504.0
p109,p118,AC,2032,504.0
p109,p118,AC,2035,504.0
p109,p118,AC,2038,504.0
p109,p118,AC,2041,504.0
p109,p118,AC,2044,504.0
p109,p118,AC,2047,504.0
p109,p118,AC,2050,504.0
p109,p92,AC,2010,166.181
p109,p92,AC,2015,166.181
p109,p92,AC,2020,166.181
p109,p92,AC,2023,166.181
p109,p92,AC,2026,166.181
p109,p92,AC,2029,166.181
p109,p92,AC,2032,166.181
p109,p92,AC,2035,166.181
p109,p92,AC,2038,166.181
p109,p92,AC,2041,166.181
p109,p92,AC,2044,166.181
p109,p92,AC,2047,166.181
p109,p92,AC,2050,166.181
p109,p93,AC,2010,391.438
p109,p93,AC,2015,391.438
p109,p93,AC,2020,391.438
p109,p93,AC,2023,391.438
p109,p93,AC,2026,391.438
p109,p93,AC,2029,391.438
p109,p93,AC,2032,391.438
p109,p93,AC,2035,4205.614471
p109,p93,AC,2038,4205.614471
p109,p93,AC,2041,4205.614471
p109,p93,AC,2044,4205.614471
p109,p93,AC,2047,4205.614471
p109,p93,AC,2050,4205.614471
p11,p10,AC,2010,4701.644
p11,p10,AC,2015,4701.644
p11,p10,AC,2020,4701.644
p11,p10,AC,2023,4701.644
p11,p10,AC,2026,4701.644
p11,p10,AC,2029,4701.644
p11,p10,AC,2032,4701.644
p11,p10,AC,2035,4701.644
p11,p10,AC,2038,4701.644
p11,p10,AC,2041,4701.644
p11,p10,AC,2044,4701.644
p11,p10,AC,2047,4701.644
p11,p10,AC,2050,4701.644
p110,p109,AC,2010,144.988
p110,p109,AC,2015,144.988
p110,p109,AC,2020,144.988
p110,p109,AC,2023,144.988
p110,p109,AC,2026,144.988
p110,p109,AC,2029,144.988
p110,p109,AC,2032,144.988
p110,p109,AC,2035,144.988
p110,p109,AC,2038,144.988
p110,p109,AC,2041,144.988
p110,p109,AC,2044,144.988
p110,p109,AC,2047,144.988
p110,p109,AC,2050,144.988
p110,p112,AC,2010,1792.0
p110,p112,AC,2015,1792.0
p110,p112,AC,2020,1792.0
p110,p112,AC,2023,1792.0
p110,p112,AC,2026,1792.0
p110,p112,AC,2029,1792.0
p110,p112,AC,2032,1792.0
p110,p112,AC,2035,1792.0
p110,p112,AC,2038,1792.0
p110,p112,AC,2041,1792.0
p110,p112,AC,2044,1792.0
p110,p112,AC,2047,1792.0
p110,p112,AC,2050,1792.0
p110,p117,AC,2010,157.077
p110,p117,AC,2015,157.077
p110,p117,AC,2020,157.077
p110,p117,AC,2023,157.077
p110,p117,AC,2026,157.077
p110,p117,AC,2029,157.077
p110,p117,AC,2032,157.077
p110,p117,AC,2035,157.077
p110,p117,AC,2038,157.077
p110,p117,AC,2041,157.077
p110,p117,AC,2044,157.077
p110,p117,AC,2047,157.077
p110,p117,AC,2050,157.077
p110,p118,AC,2010,30.771
p110,p118,AC,2015,30.771
p110,p118,AC,2020,30.771
p110,p118,AC,2023,30.771
p110,p118,AC,2026,30.771
p110,p118,AC,2029,30.771
p110,p118,AC,2032,30.771
p110,p118,AC,2035,30.771
p110,p118,AC,2038,30.771
p110,p118,AC,2041,30.771
p110,p118,AC,2044,30.771
p110,p118,AC,2047,30.771
p110,p118,AC,2050,30.771
p111,p103,AC,2010,3615.395
p111,p103,AC,2015,3615.395
p111,p103,AC,2020,3615.395
p111,p103,AC,2023,3615.395
p111,p103,AC,2026,3615.395
p111,p103,AC,2029,3615.395
p111,p103,AC,2032,3615.395
p111,p103,AC,2035,3615.395
p111,p103,AC,2038,3850.646117
p111,p103,AC,2041,7076.127038
p111,p103,AC,2044,7965.695746
p111,p103,AC,2047,7965.695746
p111,p103,AC,2050,7965.695746
p111,p112,AC,2010,4139.169
p111,p112,AC,2015,4139.169
p111,p112,AC,2020,4139.169
p111,p112,AC,2023,4139.169
p111,p112,AC,2026,4139.169
p111,p112,AC,2029,4139.169
p111,p112,AC,2032,4139.169
p111,p112,AC,2035,4139.169
p111,p112,AC,2038,4139.169
p111,p112,AC,2041,4139.169
p111,p112,AC,2044,4139.169
p111,p112,AC,2047,4139.169
p111,p112,AC,2050,4139.169
p111,p115,AC,2010,1894.688
p111,p115,AC,2015,1894.688
p111,p115,AC,2020,1894.688
p111,p115,AC,2023,1894.688
p111,p115,AC,2026,1894.688
p111,p115,AC,2029,1894.688
p111,p115,AC,2032,1894.688
p111,p115,AC,2035,1894.688
p111,p115,AC,2038,1894.688
p111,p115,AC,2041,1894.688
p111,p115,AC,2044,1894.688
p111,p115,AC,2047,1894.688
p111,p115,AC,2050,1894.688
p111,p116,AC,2010,4920.015
p111,p116,AC,2015,4920.015
p111,p116,AC,2020,4920.015
p111,p116,AC,2023,4920.015
p111,p116,AC,2026,4920.015
p111,p116,AC,2029,4920.015
p111,p116,AC,2032,4920.015
p111,p116,AC,2035,4920.015
p111,p116,AC,2038,4920.015
p111,p116,AC,2041,4920.015
p111,p116,AC,2044,4920.015
p111,p116,AC,2047,4920.015
p111,p116,AC,2050,4920.015
p111,z122,AC,2010,1788.37
p111,z122,AC,2015,1788.37
p111,z122,AC,2020,1788.37
p111,z122,AC,2023,1788.37
p111,z122,AC,2026,1788.37
p111,z122,AC,2029,1788.37
p111,z122,AC,2032,1788.37
p111,z122,AC,2035,1788.37
p111,z122,AC,2038,1788.37
p111,z122,AC,2041,1788.37
p111,z122,AC,2044,1788.37
p111,z122,AC,2047,1788.37
p111,z122,AC,2050,1788.37
p112,p105,AC,2010,5146.0
p112,p105,AC,2015,5146.0
p112,p105,AC,2020,5146.0
p112,p105,AC,2023,5146.0
p112,p105,AC,2026,5146.0
p112,p105,AC,2029,5146.0
p112,p105,AC,2032,5146.0
p112,p105,AC,2035,5146.0
p112,p105,AC,2038,5146.0
p112,p105,AC,2041,6825.931426
p112,p105,AC,2044,6945.209046
p112,p105,AC,2047,6945.209046
p112,p105,AC,2050,6945.209046
p112,p107,AC,2010,4047.0
p112,p107,AC,2015,4047.0
p112,p107,AC,2020,4047.0
p112,p107,AC,2023,4047.0
p112,p107,AC,2026,4047.0
p112,p107,AC,2029,4047.0
p112,p107,AC,2032,4047.0
p112,p107,AC,2035,4047.0
p112,p107,AC,2038,4047.0
p112,p107,AC,2041,4047.0
p112,p107,AC,2044,4047.0
